filename,line_num,date,v0,v1,log_msg
feature_pyramid.cc,55,1900-10-08 23:50:12.911219,3,7697,Found 3 invalid patches (7697 valid)
feature_pyramid.cc,55,1900-10-08 23:50:15.688529,579,7121,Found 579 invalid patches (7121 valid)
feature_pyramid.cc,55,1900-10-08 23:50:18.377404,35,7665,Found 35 invalid patches (7665 valid)
feature_pyramid.cc,55,1900-10-08 23:50:21.137384,1020,6680,Found 1020 invalid patches (6680 valid)
feature_pyramid.cc,55,1900-10-08 23:50:24.114538,1,7699,Found 1 invalid patches (7699 valid)
feature_pyramid.cc,55,1900-10-08 23:50:26.998373,765,6935,Found 765 invalid patches (6935 valid)
feature_pyramid.cc,55,1900-10-08 23:50:30.512079,5379,2321,Found 5379 invalid patches (2321 valid)
feature_pyramid.cc,55,1900-10-08 23:50:32.332031,2331,5369,Found 2331 invalid patches (5369 valid)
feature_pyramid.cc,55,1900-10-08 23:50:36.098284,513,7187,Found 513 invalid patches (7187 valid)
feature_pyramid.cc,55,1900-10-08 23:50:40.266458,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:50:44.697022,1513,6187,Found 1513 invalid patches (6187 valid)
feature_pyramid.cc,55,1900-10-08 23:50:48.698886,7612,88,Found 7612 invalid patches (88 valid)
feature_pyramid.cc,55,1900-10-08 23:50:50.836652,46,7654,Found 46 invalid patches (7654 valid)
feature_pyramid.cc,55,1900-10-08 23:50:55.250622,136,7564,Found 136 invalid patches (7564 valid)
feature_pyramid.cc,55,1900-10-08 23:50:57.995074,866,6834,Found 866 invalid patches (6834 valid)
feature_pyramid.cc,55,1900-10-08 23:51:00.314153,38,7662,Found 38 invalid patches (7662 valid)
feature_pyramid.cc,55,1900-10-08 23:51:04.256497,138,7562,Found 138 invalid patches (7562 valid)
feature_pyramid.cc,55,1900-10-08 23:51:08.398643,7684,16,Found 7684 invalid patches (16 valid)
feature_pyramid.cc,55,1900-10-08 23:51:09.760771,19,7681,Found 19 invalid patches (7681 valid)
feature_pyramid.cc,55,1900-10-08 23:51:12.423516,2882,4818,Found 2882 invalid patches (4818 valid)
feature_pyramid.cc,55,1900-10-08 23:51:14.758460,2855,4845,Found 2855 invalid patches (4845 valid)
feature_pyramid.cc,55,1900-10-08 23:51:51.799165,7033,667,Found 7033 invalid patches (667 valid)
feature_pyramid.cc,55,1900-10-08 23:51:53.196941,1199,6501,Found 1199 invalid patches (6501 valid)
feature_pyramid.cc,55,1900-10-08 23:51:56.640851,1842,5858,Found 1842 invalid patches (5858 valid)
feature_pyramid.cc,55,1900-10-08 23:51:59.761323,2670,5030,Found 2670 invalid patches (5030 valid)
feature_pyramid.cc,55,1900-10-08 23:52:02.000327,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:52:05.669026,3316,4384,Found 3316 invalid patches (4384 valid)
feature_pyramid.cc,55,1900-10-08 23:52:08.574560,121,7579,Found 121 invalid patches (7579 valid)
feature_pyramid.cc,55,1900-10-08 23:52:13.238244,48,7652,Found 48 invalid patches (7652 valid)
feature_pyramid.cc,55,1900-10-08 23:52:17.051151,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:52:21.732178,5618,2082,Found 5618 invalid patches (2082 valid)
feature_pyramid.cc,55,1900-10-08 23:52:23.614217,391,7309,Found 391 invalid patches (7309 valid)
feature_pyramid.cc,55,1900-10-08 23:52:28.350639,1108,6592,Found 1108 invalid patches (6592 valid)
feature_pyramid.cc,55,1900-10-08 23:52:32.637161,105,7595,Found 105 invalid patches (7595 valid)
feature_pyramid.cc,55,1900-10-08 23:52:36.058681,417,7283,Found 417 invalid patches (7283 valid)
feature_pyramid.cc,55,1900-10-08 23:52:38.716801,4,7696,Found 4 invalid patches (7696 valid)
feature_pyramid.cc,55,1900-10-08 23:52:41.558748,45,7655,Found 45 invalid patches (7655 valid)
feature_pyramid.cc,55,1900-10-08 23:52:44.964625,1706,5994,Found 1706 invalid patches (5994 valid)
feature_pyramid.cc,55,1900-10-08 23:52:47.513159,786,6914,Found 786 invalid patches (6914 valid)
feature_pyramid.cc,55,1900-10-08 23:52:50.259122,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:52:52.962575,89,7611,Found 89 invalid patches (7611 valid)
feature_pyramid.cc,55,1900-10-08 23:52:56.365694,1115,6585,Found 1115 invalid patches (6585 valid)
feature_pyramid.cc,55,1900-10-08 23:52:59.070916,6575,1125,Found 6575 invalid patches (1125 valid)
feature_pyramid.cc,55,1900-10-08 23:53:00.631840,35,7665,Found 35 invalid patches (7665 valid)
feature_pyramid.cc,55,1900-10-08 23:53:03.846274,10,7690,Found 10 invalid patches (7690 valid)
feature_pyramid.cc,55,1900-10-08 23:53:09.513667,1,7699,Found 1 invalid patches (7699 valid)
feature_pyramid.cc,55,1900-10-08 23:54:36.005506,445,7255,Found 445 invalid patches (7255 valid)
feature_pyramid.cc,55,1900-10-08 23:54:39.805984,666,7034,Found 666 invalid patches (7034 valid)
feature_pyramid.cc,55,1900-10-08 23:54:43.790933,597,7103,Found 597 invalid patches (7103 valid)
feature_pyramid.cc,55,1900-10-08 23:54:47.356398,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:54:51.011773,3095,4605,Found 3095 invalid patches (4605 valid)
feature_pyramid.cc,55,1900-10-08 23:54:53.300549,1111,6589,Found 1111 invalid patches (6589 valid)
feature_pyramid.cc,55,1900-10-08 23:54:55.991099,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:54:59.528323,7700,0,Found 7700 invalid patches (0 valid)
feature_pyramid.cc,55,1900-10-08 23:55:01.048949,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:55:05.634521,2679,5021,Found 2679 invalid patches (5021 valid)
feature_pyramid.cc,55,1900-10-08 23:55:09.202378,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:55:12.274760,783,6917,Found 783 invalid patches (6917 valid)
feature_pyramid.cc,55,1900-10-08 23:55:15.122542,2576,5124,Found 2576 invalid patches (5124 valid)
feature_pyramid.cc,55,1900-10-08 23:55:17.972161,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:55:21.832314,113,7587,Found 113 invalid patches (7587 valid)
feature_pyramid.cc,55,1900-10-08 23:55:24.789897,4297,3403,Found 4297 invalid patches (3403 valid)
feature_pyramid.cc,55,1900-10-08 23:55:26.814343,5,7695,Found 5 invalid patches (7695 valid)
feature_pyramid.cc,55,1900-10-08 23:55:30.267073,651,7049,Found 651 invalid patches (7049 valid)
feature_pyramid.cc,55,1900-10-08 23:55:32.937274,321,7379,Found 321 invalid patches (7379 valid)
feature_pyramid.cc,55,1900-10-08 23:55:36.377993,2394,5306,Found 2394 invalid patches (5306 valid)
feature_pyramid.cc,55,1900-10-08 23:55:40.168764,3599,4101,Found 3599 invalid patches (4101 valid)
feature_pyramid.cc,55,1900-10-08 23:55:42.257138,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:55:45.171088,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:55:49.858692,197,7503,Found 197 invalid patches (7503 valid)
feature_pyramid.cc,55,1900-10-08 23:55:52.961500,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:56:49.364181,19,7681,Found 19 invalid patches (7681 valid)
feature_pyramid.cc,55,1900-10-08 23:56:53.789135,372,7328,Found 372 invalid patches (7328 valid)
feature_pyramid.cc,55,1900-10-08 23:56:57.322986,2472,5228,Found 2472 invalid patches (5228 valid)
feature_pyramid.cc,55,1900-10-08 23:57:00.814038,863,6837,Found 863 invalid patches (6837 valid)
feature_pyramid.cc,55,1900-10-08 23:57:03.839929,7670,30,Found 7670 invalid patches (30 valid)
feature_pyramid.cc,55,1900-10-08 23:57:05.310228,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:57:08.307751,5,7695,Found 5 invalid patches (7695 valid)
feature_pyramid.cc,55,1900-10-08 23:57:11.631736,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:57:14.951607,2368,5332,Found 2368 invalid patches (5332 valid)
feature_pyramid.cc,55,1900-10-08 23:57:18.971355,1419,6281,Found 1419 invalid patches (6281 valid)
feature_pyramid.cc,55,1900-10-08 23:57:23.015133,468,7232,Found 468 invalid patches (7232 valid)
feature_pyramid.cc,55,1900-10-08 23:57:26.346683,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:57:30.496762,2372,5328,Found 2372 invalid patches (5328 valid)
feature_pyramid.cc,55,1900-10-08 23:57:33.391477,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:57:36.251597,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:57:41.024144,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:57:45.709547,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:57:49.831594,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:57:53.101312,429,7271,Found 429 invalid patches (7271 valid)
feature_pyramid.cc,55,1900-10-08 23:57:57.892115,16,7684,Found 16 invalid patches (7684 valid)
feature_pyramid.cc,55,1900-10-08 23:58:01.336815,1160,6540,Found 1160 invalid patches (6540 valid)
feature_pyramid.cc,55,1900-10-08 23:58:03.855305,34,7666,Found 34 invalid patches (7666 valid)
feature_pyramid.cc,55,1900-10-08 23:58:07.191546,366,7334,Found 366 invalid patches (7334 valid)
feature_pyramid.cc,55,1900-10-08 23:58:09.807411,241,7459,Found 241 invalid patches (7459 valid)
feature_pyramid.cc,55,1900-10-08 23:58:12.326750,7237,463,Found 7237 invalid patches (463 valid)
feature_pyramid.cc,55,1900-10-08 23:58:59.317559,113,7587,Found 113 invalid patches (7587 valid)
feature_pyramid.cc,55,1900-10-08 23:59:03.675698,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:59:06.588966,3,7697,Found 3 invalid patches (7697 valid)
feature_pyramid.cc,55,1900-10-08 23:59:11.210268,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-08 23:59:15.623225,1839,5861,Found 1839 invalid patches (5861 valid)
feature_pyramid.cc,55,1900-10-08 23:59:18.307636,7180,520,Found 7180 invalid patches (520 valid)
feature_pyramid.cc,55,1900-10-08 23:59:19.696605,3662,4038,Found 3662 invalid patches (4038 valid)
feature_pyramid.cc,55,1900-10-08 23:59:21.782834,412,7288,Found 412 invalid patches (7288 valid)
feature_pyramid.cc,55,1900-10-08 23:59:26.072543,3357,4343,Found 3357 invalid patches (4343 valid)
feature_pyramid.cc,55,1900-10-08 23:59:29.425395,718,6982,Found 718 invalid patches (6982 valid)
feature_pyramid.cc,55,1900-10-08 23:59:32.210850,13,7687,Found 13 invalid patches (7687 valid)
feature_pyramid.cc,55,1900-10-08 23:59:35.023319,200,7500,Found 200 invalid patches (7500 valid)
feature_pyramid.cc,55,1900-10-08 23:59:37.726050,223,7477,Found 223 invalid patches (7477 valid)
feature_pyramid.cc,55,1900-10-08 23:59:40.403408,4,7696,Found 4 invalid patches (7696 valid)
feature_pyramid.cc,55,1900-10-08 23:59:43.542145,100,7600,Found 100 invalid patches (7600 valid)
feature_pyramid.cc,55,1900-10-08 23:59:47.074496,222,7478,Found 222 invalid patches (7478 valid)
feature_pyramid.cc,55,1900-10-08 23:59:51.849453,886,6814,Found 886 invalid patches (6814 valid)
feature_pyramid.cc,55,1900-10-08 23:59:55.799746,311,7389,Found 311 invalid patches (7389 valid)
feature_pyramid.cc,55,1900-10-08 23:59:58.851256,111,7589,Found 111 invalid patches (7589 valid)
feature_pyramid.cc,55,1900-10-09 00:00:01.624028,114,7586,Found 114 invalid patches (7586 valid)
feature_pyramid.cc,55,1900-10-09 00:00:04.384345,2159,5541,Found 2159 invalid patches (5541 valid)
feature_pyramid.cc,55,1900-10-09 00:00:06.727293,2604,5096,Found 2604 invalid patches (5096 valid)
feature_pyramid.cc,55,1900-10-09 00:00:09.025719,50,7650,Found 50 invalid patches (7650 valid)
feature_pyramid.cc,55,1900-10-09 00:00:11.986723,230,7470,Found 230 invalid patches (7470 valid)
feature_pyramid.cc,55,1900-10-09 00:00:16.613595,162,7538,Found 162 invalid patches (7538 valid)
feature_pyramid.cc,55,1900-10-09 00:01:32.629426,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:01:35.879447,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:01:38.494540,80,7620,Found 80 invalid patches (7620 valid)
feature_pyramid.cc,55,1900-10-09 00:01:41.115475,481,7219,Found 481 invalid patches (7219 valid)
feature_pyramid.cc,55,1900-10-09 00:01:44.096654,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:01:47.447948,1309,6391,Found 1309 invalid patches (6391 valid)
feature_pyramid.cc,55,1900-10-09 00:01:50.527823,175,7525,Found 175 invalid patches (7525 valid)
feature_pyramid.cc,55,1900-10-09 00:01:53.401389,2515,5185,Found 2515 invalid patches (5185 valid)
feature_pyramid.cc,55,1900-10-09 00:01:57.408186,73,7627,Found 73 invalid patches (7627 valid)
feature_pyramid.cc,55,1900-10-09 00:02:01.491045,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:02:04.769150,1536,6164,Found 1536 invalid patches (6164 valid)
feature_pyramid.cc,55,1900-10-09 00:02:07.449499,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:02:11.417897,8,7692,Found 8 invalid patches (7692 valid)
feature_pyramid.cc,55,1900-10-09 00:02:15.476466,27,7673,Found 27 invalid patches (7673 valid)
feature_pyramid.cc,55,1900-10-09 00:02:18.394639,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:02:21.927902,1914,5786,Found 1914 invalid patches (5786 valid)
feature_pyramid.cc,55,1900-10-09 00:02:25.349899,536,7164,Found 536 invalid patches (7164 valid)
feature_pyramid.cc,55,1900-10-09 00:02:29.003021,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:02:33.745087,5,7695,Found 5 invalid patches (7695 valid)
feature_pyramid.cc,55,1900-10-09 00:02:38.206001,166,7534,Found 166 invalid patches (7534 valid)
feature_pyramid.cc,55,1900-10-09 00:02:41.822854,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:02:45.890084,16,7684,Found 16 invalid patches (7684 valid)
feature_pyramid.cc,55,1900-10-09 00:02:51.434903,158,7542,Found 158 invalid patches (7542 valid)
feature_pyramid.cc,55,1900-10-09 00:02:55.367292,1649,6051,Found 1649 invalid patches (6051 valid)
feature_pyramid.cc,55,1900-10-09 00:03:42.086432,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:03:45.689015,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:03:48.306715,605,7095,Found 605 invalid patches (7095 valid)
feature_pyramid.cc,55,1900-10-09 00:03:50.865174,4588,3112,Found 4588 invalid patches (3112 valid)
feature_pyramid.cc,55,1900-10-09 00:03:52.712105,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:03:55.329284,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:03:57.978150,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:04:01.649906,5104,2596,Found 5104 invalid patches (2596 valid)
feature_pyramid.cc,55,1900-10-09 00:04:04.264327,367,7333,Found 367 invalid patches (7333 valid)
feature_pyramid.cc,55,1900-10-09 00:04:06.871379,1195,6505,Found 1195 invalid patches (6505 valid)
feature_pyramid.cc,55,1900-10-09 00:04:09.537766,2260,5440,Found 2260 invalid patches (5440 valid)
feature_pyramid.cc,55,1900-10-09 00:04:12.210677,6831,869,Found 6831 invalid patches (869 valid)
feature_pyramid.cc,55,1900-10-09 00:04:13.687778,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:04:16.544591,382,7318,Found 382 invalid patches (7318 valid)
feature_pyramid.cc,55,1900-10-09 00:04:19.401450,355,7345,Found 355 invalid patches (7345 valid)
feature_pyramid.cc,55,1900-10-09 00:04:22.379528,789,6911,Found 789 invalid patches (6911 valid)
feature_pyramid.cc,55,1900-10-09 00:04:24.914271,369,7331,Found 369 invalid patches (7331 valid)
feature_pyramid.cc,55,1900-10-09 00:04:27.649420,474,7226,Found 474 invalid patches (7226 valid)
feature_pyramid.cc,55,1900-10-09 00:04:32.256624,5171,2529,Found 5171 invalid patches (2529 valid)
feature_pyramid.cc,55,1900-10-09 00:04:34.273391,863,6837,Found 863 invalid patches (6837 valid)
feature_pyramid.cc,55,1900-10-09 00:04:38.324247,3398,4302,Found 3398 invalid patches (4302 valid)
feature_pyramid.cc,55,1900-10-09 00:04:40.619518,4889,2811,Found 4889 invalid patches (2811 valid)
feature_pyramid.cc,55,1900-10-09 00:04:43.748932,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:04:48.480818,1852,5848,Found 1852 invalid patches (5848 valid)
feature_pyramid.cc,55,1900-10-09 00:04:51.269347,895,6805,Found 895 invalid patches (6805 valid)
feature_pyramid.cc,55,1900-10-09 00:05:08.491148,1603,6097,Found 1603 invalid patches (6097 valid)
feature_pyramid.cc,55,1900-10-09 00:05:11.528597,4277,3423,Found 4277 invalid patches (3423 valid)
feature_pyramid.cc,55,1900-10-09 00:05:13.431888,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:05:16.417243,535,7165,Found 535 invalid patches (7165 valid)
feature_pyramid.cc,55,1900-10-09 00:05:20.685008,270,7430,Found 270 invalid patches (7430 valid)
feature_pyramid.cc,55,1900-10-09 00:05:25.123802,47,7653,Found 47 invalid patches (7653 valid)
feature_pyramid.cc,55,1900-10-09 00:05:29.759521,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:05:34.374876,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:05:38.958521,1038,6662,Found 1038 invalid patches (6662 valid)
feature_pyramid.cc,55,1900-10-09 00:05:43.279909,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:05:46.365437,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:05:49.083863,818,6882,Found 818 invalid patches (6882 valid)
feature_pyramid.cc,55,1900-10-09 00:05:51.828662,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:05:54.638268,68,7632,Found 68 invalid patches (7632 valid)
feature_pyramid.cc,55,1900-10-09 00:05:57.595965,1023,6677,Found 1023 invalid patches (6677 valid)
feature_pyramid.cc,55,1900-10-09 00:06:00.360924,4862,2838,Found 4862 invalid patches (2838 valid)
feature_pyramid.cc,55,1900-10-09 00:06:03.005429,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:06:07.891788,3,7697,Found 3 invalid patches (7697 valid)
feature_pyramid.cc,55,1900-10-09 00:06:11.527680,951,6749,Found 951 invalid patches (6749 valid)
feature_pyramid.cc,55,1900-10-09 00:06:14.738525,530,7170,Found 530 invalid patches (7170 valid)
feature_pyramid.cc,55,1900-10-09 00:06:18.301147,2348,5352,Found 2348 invalid patches (5352 valid)
feature_pyramid.cc,55,1900-10-09 00:06:21.076608,46,7654,Found 46 invalid patches (7654 valid)
feature_pyramid.cc,55,1900-10-09 00:06:24.920338,115,7585,Found 115 invalid patches (7585 valid)
feature_pyramid.cc,55,1900-10-09 00:06:29.198760,1948,5752,Found 1948 invalid patches (5752 valid)
feature_pyramid.cc,55,1900-10-09 00:06:33.324714,2432,5268,Found 2432 invalid patches (5268 valid)
feature_pyramid.cc,55,1900-10-09 00:08:10.989738,10,7690,Found 10 invalid patches (7690 valid)
feature_pyramid.cc,55,1900-10-09 00:08:14.392230,931,6769,Found 931 invalid patches (6769 valid)
feature_pyramid.cc,55,1900-10-09 00:08:16.887840,35,7665,Found 35 invalid patches (7665 valid)
feature_pyramid.cc,55,1900-10-09 00:08:19.575911,4116,3584,Found 4116 invalid patches (3584 valid)
feature_pyramid.cc,55,1900-10-09 00:08:21.681973,568,7132,Found 568 invalid patches (7132 valid)
feature_pyramid.cc,55,1900-10-09 00:08:24.589742,13,7687,Found 13 invalid patches (7687 valid)
feature_pyramid.cc,55,1900-10-09 00:08:27.418241,754,6946,Found 754 invalid patches (6946 valid)
feature_pyramid.cc,55,1900-10-09 00:08:30.064333,7016,684,Found 7016 invalid patches (684 valid)
feature_pyramid.cc,55,1900-10-09 00:08:31.491067,472,7228,Found 472 invalid patches (7228 valid)
feature_pyramid.cc,55,1900-10-09 00:08:35.614941,3392,4308,Found 3392 invalid patches (4308 valid)
feature_pyramid.cc,55,1900-10-09 00:08:38.687705,9,7691,Found 9 invalid patches (7691 valid)
feature_pyramid.cc,55,1900-10-09 00:08:43.155814,1258,6442,Found 1258 invalid patches (6442 valid)
feature_pyramid.cc,55,1900-10-09 00:08:45.637357,349,7351,Found 349 invalid patches (7351 valid)
feature_pyramid.cc,55,1900-10-09 00:08:49.127969,6205,1495,Found 6205 invalid patches (1495 valid)
feature_pyramid.cc,55,1900-10-09 00:08:51.465708,909,6791,Found 909 invalid patches (6791 valid)
feature_pyramid.cc,55,1900-10-09 00:08:56.070201,18,7682,Found 18 invalid patches (7682 valid)
feature_pyramid.cc,55,1900-10-09 00:09:00.973377,7,7693,Found 7 invalid patches (7693 valid)
feature_pyramid.cc,55,1900-10-09 00:09:04.146831,2760,4940,Found 2760 invalid patches (4940 valid)
feature_pyramid.cc,55,1900-10-09 00:09:06.616322,287,7413,Found 287 invalid patches (7413 valid)
feature_pyramid.cc,55,1900-10-09 00:09:09.967077,6857,843,Found 6857 invalid patches (843 valid)
feature_pyramid.cc,55,1900-10-09 00:09:11.858764,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:09:16.295785,4288,3412,Found 4288 invalid patches (3412 valid)
feature_pyramid.cc,55,1900-10-09 00:09:18.307283,7320,380,Found 7320 invalid patches (380 valid)
feature_pyramid.cc,55,1900-10-09 00:09:19.801035,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:09:24.399056,2289,5411,Found 2289 invalid patches (5411 valid)
feature_pyramid.cc,55,1900-10-09 00:10:23.924060,511,7189,Found 511 invalid patches (7189 valid)
feature_pyramid.cc,55,1900-10-09 00:10:28.127002,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:10:32.795164,6,7694,Found 6 invalid patches (7694 valid)
feature_pyramid.cc,55,1900-10-09 00:10:37.447033,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:10:42.079270,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:10:46.469018,21,7679,Found 21 invalid patches (7679 valid)
feature_pyramid.cc,55,1900-10-09 00:10:49.097026,90,7610,Found 90 invalid patches (7610 valid)
feature_pyramid.cc,55,1900-10-09 00:10:51.837878,642,7058,Found 642 invalid patches (7058 valid)
feature_pyramid.cc,55,1900-10-09 00:10:56.308403,40,7660,Found 40 invalid patches (7660 valid)
feature_pyramid.cc,55,1900-10-09 00:11:00.954640,69,7631,Found 69 invalid patches (7631 valid)
feature_pyramid.cc,55,1900-10-09 00:11:03.907870,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:11:08.501273,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:11:12.489248,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:11:15.197316,2272,5428,Found 2272 invalid patches (5428 valid)
feature_pyramid.cc,55,1900-10-09 00:11:17.701539,99,7601,Found 99 invalid patches (7601 valid)
feature_pyramid.cc,55,1900-10-09 00:11:21.826807,6134,1566,Found 6134 invalid patches (1566 valid)
feature_pyramid.cc,55,1900-10-09 00:11:24.636469,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:11:28.720571,158,7542,Found 158 invalid patches (7542 valid)
feature_pyramid.cc,55,1900-10-09 00:11:31.531059,32,7668,Found 32 invalid patches (7668 valid)
feature_pyramid.cc,55,1900-10-09 00:11:35.794158,2254,5446,Found 2254 invalid patches (5446 valid)
feature_pyramid.cc,55,1900-10-09 00:11:39.990555,71,7629,Found 71 invalid patches (7629 valid)
feature_pyramid.cc,55,1900-10-09 00:11:43.567962,3692,4008,Found 3692 invalid patches (4008 valid)
feature_pyramid.cc,55,1900-10-09 00:11:47.148731,518,7182,Found 518 invalid patches (7182 valid)
feature_pyramid.cc,55,1900-10-09 00:11:49.980883,0,7700,Found 0 invalid patches (7700 valid)
feature_pyramid.cc,55,1900-10-09 00:11:54.132230,260,7440,Found 260 invalid patches (7440 valid)
